,Model1 Minimum,Model1 Maximum,Model2 Minimum,Model2 Maximum,Minimum Difference,Maximum Difference,Abs Min Difference,Abs Max Difference,Max Difference
HISTP_c,0.028684297365967257,0.02868429736596894,0.028636605201675786,0.02863660520167571,4.769216429147127e-05,4.769216429323028e-05,4.769216429147127e-05,4.769216429323028e-05,4.769216429323028e-05
HSTPT_c,0.02868429736596726,0.028684297365968937,0.028636605201675786,0.02863660520167571,4.769216429147474e-05,4.769216429322681e-05,4.769216429147474e-05,4.769216429322681e-05,4.769216429322681e-05
IGPDH_c,0.02868429736596726,0.028684297365968586,0.028636605201675783,0.028636605201675713,4.769216429147821e-05,4.769216429287293e-05,4.769216429147821e-05,4.769216429287293e-05,4.769216429287293e-05
HISTD_c,0.02868429736596725,0.028684297365967913,0.028636605201675783,0.028636605201675474,4.7692164291467803e-05,4.769216429243925e-05,4.7692164291467803e-05,4.769216429243925e-05,4.769216429243925e-05
PRATPP_c,0.02868429736596726,0.028684297365967885,0.028636605201675783,0.028636605201675984,4.769216429147821e-05,4.7692164291901484e-05,4.769216429147821e-05,4.7692164291901484e-05,4.7692164291901484e-05
ATPPRT_c,0.02868429736596726,0.028684297365967074,0.028636605201675783,0.02863660520167601,4.769216429147821e-05,4.769216429106188e-05,4.769216429147821e-05,4.769216429106188e-05,4.769216429147821e-05
PRAMPC_c,0.028684297365967257,0.028684297365967223,0.028636605201675783,0.02863660520167596,4.769216429147474e-05,4.7692164291263106e-05,4.769216429147474e-05,4.7692164291263106e-05,4.769216429147474e-05
IG3PS_c,0.028684297365967257,0.028684297365966727,0.028636605201675786,0.028636605201675516,4.769216429147127e-05,4.7692164291211064e-05,4.769216429147127e-05,4.7692164291211064e-05,4.769216429147127e-05
PRMICI_c,0.028684297365967257,0.028684297365967,0.028636605201675786,0.028636605201675665,4.769216429147127e-05,4.7692164291335964e-05,4.769216429147127e-05,4.7692164291335964e-05,4.769216429147127e-05
IMPD_c,0.027508760710076175,0.02750876071650067,0.02746264775563434,0.02746264775532569,4.6112954441835524e-05,4.6112961174980815e-05,4.6112954441835524e-05,4.6112961174980815e-05,4.6112961174980815e-05
GMPS2_c,0.02750876071080471,0.027508760710788897,0.02746264775533737,0.027462647755333594,4.611295546734159e-05,4.611295545530261e-05,4.611295546734159e-05,4.611295545530261e-05,4.611295546734159e-05
GK2_c,-0.0026672313937734205,0.027508760708996167,-0.0026627967013269447,0.02746264775491224,-4.434692446475801e-06,4.6112954083927377e-05,4.434692446475801e-06,4.6112954083927377e-05,4.6112954083927377e-05
GF6PTA_c,0.026940728767721384,0.026940728768767203,0.02689593556096686,0.0268959355607421,4.479320675452453e-05,4.479320802510192e-05,4.479320675452453e-05,4.479320802510192e-05,4.479320802510192e-05
ACGAMPM_c,0.026940728767721384,0.026940728767721793,0.026895935560966856,0.02689593556096678,4.4793206754528e-05,4.479320675501372e-05,4.4793206754528e-05,4.479320675501372e-05,4.479320675501372e-05
UAGDP_c,0.026940728767721394,0.026940728767722466,0.026895935560966863,0.02689593556096779,4.479320675453147e-05,4.4793206754677184e-05,4.479320675453147e-05,4.4793206754677184e-05,4.4793206754677184e-05
ACGAM6PS_c,0.02694072876772138,0.026940728767721307,0.026895935560966856,0.026895935560967133,4.479320675452453e-05,4.4793206754174114e-05,4.479320675452453e-05,4.4793206754174114e-05,4.479320675452453e-05
MALCOAt_c_rm,0.026714969110939138,0.026714969112144257,0.026670551265188074,0.026670551265188074,4.441784575106439e-05,4.4417846956183726e-05,4.441784575106439e-05,4.4417846956183726e-05,4.4417846956183726e-05
CO2t_c_rm,-0.026714969111243426,-0.026714969110939193,-0.02667055126493383,-0.026670551265188084,-4.4417846309596776e-05,-4.441784575110949e-05,4.4417846309596776e-05,4.441784575110949e-05,4.4417846309596776e-05
FACOAE160_c,0.0,-2.078314809683701e-14,4.037492865208373e-05,4.0374927027334884e-05,-4.037492865208373e-05,-4.037492704811803e-05,4.037492865208373e-05,4.037492704811803e-05,4.037492865208373e-05
PCOATA160_c,0.02416661940071559,0.024166619400710937,0.024126438587913242,0.024126438588767216,4.018081280234703e-05,4.018081194372136e-05,4.018081280234703e-05,4.018081194372136e-05,4.018081280234703e-05
MG2t_c_e,0.023911851623248135,0.02391185162324819,0.02387209440202081,0.023872094402021114,3.975722122732603e-05,3.975722122707623e-05,3.975722122732603e-05,3.975722122707623e-05,3.975722122732603e-05
EX_mg2_e,-0.023911851623247347,-0.02391185162324813,-0.02387209440202109,-0.023872094402020805,-3.975722122625744e-05,-3.975722122732603e-05,3.975722122625744e-05,3.975722122732603e-05,3.975722122732603e-05
PEt_c_rm,-0.02289796535557506,-0.022897965355574763,-0.022859893880029965,-0.0228598938800303,-3.807147554509352e-05,-3.807147554446208e-05,3.807147554509352e-05,3.807147554446208e-05,3.807147554509352e-05
SSALy_c,3.759311348117066e-05,3.7593113913434584e-05,0.0,3.753060984404745e-05,3.759311348117066e-05,6.250406938713564e-08,3.759311348117066e-05,6.250406938713564e-08,3.759311348117066e-05
TMPK_c,0.0,3.7593113373131234e-05,3.7530609597243853e-05,3.753060889842366e-05,-3.7530609597243853e-05,6.250447470757296e-08,3.7530609597243853e-05,6.250447470757296e-08,3.7530609597243853e-05
HSERTA_c,0.01917436747394253,0.019174367472642114,0.0191424870694416,0.01914248706591324,3.18804045009273e-05,3.1880406728874294e-05,3.18804045009273e-05,3.1880406728874294e-05,3.1880406728874294e-05
PEt_c_r,0.01916008209288424,0.019160082092884487,0.019128225437259967,0.01912822543725974,3.1856655624273866e-05,3.185665562474571e-05,3.1856655624273866e-05,3.185665562474571e-05,3.185665562474571e-05
DAGt_c_r,-0.019160082092883876,-0.019160082092884244,-0.019128225437259675,-0.019128225437259973,-3.185665562420101e-05,-3.18566556242704e-05,3.185665562420101e-05,3.18566556242704e-05,3.18566556242704e-05
PAPSR_c,0.019136774362593124,0.019136774364861123,0.01910495645974278,0.019104956459647625,3.1817902850343055e-05,3.1817905213497866e-05,3.1817902850343055e-05,3.1817905213497866e-05,3.1817905213497866e-05
ADSK_c,0.019136774362592708,0.019136774363078965,0.01910495645974356,0.019104956459837074,3.1817902849149565e-05,3.181790324189096e-05,3.1817902849149565e-05,3.181790324189096e-05,3.181790324189096e-05
BPNT_c,0.0191367743626713,0.01913677436241821,0.019104956459773427,0.019104956459843697,3.181790289787448e-05,3.1817902574511614e-05,3.181790289787448e-05,3.1817902574511614e-05,3.181790289787448e-05
AHSERL2_c,0.019136774360300826,0.019136774362541863,0.019104956462457023,0.019104956459686993,3.1817897843802734e-05,3.181790285487068e-05,3.1817897843802734e-05,3.181790285487068e-05,3.181790285487068e-05
SO3R_c,0.01913677436259281,0.01913677436250944,0.019104956459741772,0.019104956459744894,3.1817902851036944e-05,3.18179027645471e-05,3.1817902851036944e-05,3.18179027645471e-05,3.1817902851036944e-05
SADT_c,0.019136774362592805,0.01913677436213054,0.019104956459743135,0.01910495645975914,3.181790284966998e-05,3.181790237139978e-05,3.181790284966998e-05,3.181790237139978e-05,3.181790284966998e-05
OGLYCANS4_g,0.017964997018752368,0.017964997018752895,0.017935127380379046,0.017935127380378956,2.9869638373321294e-05,2.9869638373938856e-05,2.9869638373321294e-05,2.9869638373938856e-05,2.9869638373938856e-05
OGLYCANS3_g,0.017964997018752368,0.017964997018752895,0.017935127380379046,0.01793512738037896,2.9869638373321294e-05,2.9869638373935387e-05,2.9869638373321294e-05,2.9869638373935387e-05,2.9869638373935387e-05
OGLYCANS5_g,0.017964997018752364,0.01796499701875289,0.01793512738037905,0.01793512738037896,2.9869638373314356e-05,2.9869638373931917e-05,2.9869638373314356e-05,2.9869638373931917e-05,2.9869638373931917e-05
OGLYCANS2_g,0.017964997018752357,0.017964997018752763,0.017935127380379036,0.017935127380379095,2.9869638373321294e-05,2.986963837366824e-05,2.9869638373321294e-05,2.986963837366824e-05,2.986963837366824e-05
OGLYCANS1_r,0.017964997018752368,0.01796499701875253,0.01793512738037905,0.017935127380379046,2.9869638373317825e-05,2.986963837348436e-05,2.9869638373317825e-05,2.986963837348436e-05,2.986963837348436e-05
G13027t_g_r,-0.017964997018752402,-0.017964997018752375,-0.017935127380378967,-0.017935127380379043,-2.9869638373435786e-05,-2.9869638373331703e-05,2.9869638373435786e-05,2.9869638373331703e-05,2.9869638373435786e-05
INOSTt_c_rm,0.017671018872174475,0.01767101887550647,0.017641638018793374,0.0176416380180181,2.9380853381100885e-05,2.9380857488370965e-05,2.9380853381100885e-05,2.9380857488370965e-05,2.9380857488370965e-05
MI1PP_c,0.017671018872174475,0.017671018871623426,0.01764163801879337,0.017641638018032892,2.9380853381104355e-05,2.938085359053405e-05,2.9380853381104355e-05,2.938085359053405e-05,2.938085359053405e-05
PAILS_rm,0.01767101887217448,0.017671018871615908,0.01764163801879337,0.017641638018464672,2.9380853381107824e-05,2.9380853151236147e-05,2.9380853381107824e-05,2.9380853151236147e-05,2.9380853381107824e-05
M1PS_c,0.01767101887217448,0.017671018872072387,0.017641638018793374,0.01764163801874588,2.9380853381104355e-05,2.9380853326505668e-05,2.9380853381104355e-05,2.9380853326505668e-05,2.9380853381104355e-05
METTRS_c,0.016943216197270638,0.016943216197270728,0.016915045430519877,0.0169150454305197,2.8170766750761078e-05,2.8170766751028226e-05,2.8170766750761078e-05,2.8170766751028226e-05,2.8170766751028226e-05
FACOAE180_c,0.0,1.968607151003323e-12,2.6770913574783053e-05,2.6770915516757358e-05,-2.6770913574783053e-05,-2.6770913548150206e-05,2.6770913574783053e-05,2.6770913548150206e-05,2.6770913574783053e-05
TTCOSAt_c_rm,-2.6488663338734945e-05,-8.797017468069575e-14,5.399042432879257e-14,-3.4674113101124353e-13,-2.648866339272537e-05,2.587709563305478e-13,2.648866339272537e-05,2.587709563305478e-13,2.648866339272537e-05
PEMT_rm,0.015475581051183554,0.01547558105122852,0.015449850459125386,0.015449850459132955,2.5730592058167967e-05,2.5730592095565136e-05,2.5730592058167967e-05,2.5730592095565136e-05,2.5730592095565136e-05
PCt_c_rm,-0.01547558105118367,-0.015475581051183561,-0.015449850459125211,-0.015449850459125386,-2.57305920584594e-05,-2.5730592058174906e-05,2.57305920584594e-05,2.5730592058174906e-05,2.57305920584594e-05
PDMEMT_rm,0.015475581051183561,0.015475581051156744,0.015449850459125386,0.015449850459168588,2.5730592058174906e-05,2.5730591988156262e-05,2.5730592058174906e-05,2.5730591988156262e-05,2.5730592058174906e-05
PMEMT_rm,0.01547558105118356,0.015475581051156742,0.015449850459125386,0.015449850459168588,2.573059205817317e-05,2.5730591988154528e-05,2.573059205817317e-05,2.5730591988154528e-05,2.573059205817317e-05
PAILt_c_rm,-0.014633119379745332,-0.014633119378212867,-0.014608789513588969,-0.014608789514959492,-2.4329866156363664e-05,-2.432986325337505e-05,2.4329866156363664e-05,2.432986325337505e-05,2.4329866156363664e-05
DOCOSCOAt_c_rm,-0.001648347788785182,2.1106378294924165e-05,-0.0016245358640446027,-8.929663453903079e-18,-2.381192474057935e-05,2.1106378294933096e-05,2.381192474057935e-05,2.1106378294933096e-05,2.381192474057935e-05
DOCOSCOAt_c_l,-0.0016483477859457177,2.1106377732112344e-05,-0.0016245358627867616,-1.1269862836803663e-19,-2.3811923158956064e-05,2.1106377732112456e-05,2.3811923158956064e-05,2.1106377732112456e-05,2.3811923158956064e-05
FACOAL220_rm,0.0,2.1106378050751424e-05,0.0,0.0,0.0,2.1106378050751424e-05,0.0,2.1106378050751424e-05,2.1106378050751424e-05
FACOAL220_l,0.0,2.110637802815976e-05,0.0,0.0,0.0,2.110637802815976e-05,0.0,2.110637802815976e-05,2.110637802815976e-05
DOCOSAt_c_rm,-1.0211196852588723e-05,2.110637796122325e-05,-4.9415144125818716e-14,0.0,-1.0211196803173578e-05,2.110637796122325e-05,1.0211196803173578e-05,2.110637796122325e-05,2.110637796122325e-05
DOCOSAt_c_l,0.0,2.1106377900137307e-05,0.0,0.0,0.0,2.1106377900137307e-05,0.0,2.1106377900137307e-05,2.1106377900137307e-05
COAt_c_r,-0.012462493014326883,-0.012462493014327022,-0.012441772155916598,-0.012441772155916677,-2.0720858410285675e-05,-2.0720858410344656e-05,2.0720858410285675e-05,2.0720858410344656e-05,2.0720858410344656e-05
IGPS_c,0.009735864501374343,0.00973586450231588,0.0097196770925151,0.009719677092468645,1.6187408859244176e-05,1.6187409847235115e-05,1.6187408859244176e-05,1.6187409847235115e-05,1.6187409847235115e-05
PRAIi_c,0.009735864501374442,0.009735864501903165,0.009719677092516654,0.00971967709279385,1.6187408857788743e-05,1.6187409109314974e-05,1.6187408857788743e-05,1.6187409109314974e-05,1.6187409109314974e-05
ANPRT_c,0.009735864501372158,0.009735864501374954,0.009719677092515084,0.009719677092410088,1.6187408857074037e-05,1.6187408964866284e-05,1.6187408857074037e-05,1.6187408964866284e-05,1.6187408964866284e-05
TRPS1_c,0.009735864501374095,0.009735864501178691,0.009719677092511154,0.00971967709241507,1.6187408862940872e-05,1.6187408763621014e-05,1.6187408862940872e-05,1.6187408763621014e-05,1.6187408862940872e-05
ANS_c,0.00973586450137216,0.009735864501334191,0.009719677092515085,0.009719677092547483,1.6187408857074037e-05,1.618740878670845e-05,1.6187408857074037e-05,1.618740878670845e-05,1.6187408857074037e-05
TRPTRS_c,0.009660678274627485,0.009660678274627785,0.0096446158747171,0.00964461587471699,1.6062399910385036e-05,1.606239991079443e-05,1.6062399910385036e-05,1.606239991079443e-05,1.606239991079443e-05
PMTCOAt_c_r,0.009424593522644218,0.00942459352264411,0.009408923650835,0.009408923650835073,1.5669871809217972e-05,1.566987180903756e-05,1.5669871809217972e-05,1.566987180903756e-05,1.5669871809217972e-05
3HACD220_rm,0.008941086924383222,0.00894108693072654,0.008926220958482034,0.008926220958266224,1.4865965901188216e-05,1.4865972460316457e-05,1.4865965901188216e-05,1.4865972460316457e-05,1.4865972460316457e-05
3OACE200_rm,0.008941086924383222,0.008941086927882027,0.008926220958482035,0.008926220958439651,1.4865965901186481e-05,1.4865969442376392e-05,1.4865965901186481e-05,1.4865969442376392e-05,1.4865969442376392e-05
3OACE220_rm,0.008941086924383224,0.008941086926684825,0.008926220958482032,0.008926220958465089,1.4865965901191686e-05,1.4865968219736347e-05,1.4865965901191686e-05,1.4865968219736347e-05,1.4865968219736347e-05
3OACR200_rm,0.008941086924383222,0.008941086924926756,0.008926220958482034,0.008926220958192696,1.4865965901188216e-05,1.4865966734060182e-05,1.4865965901188216e-05,1.4865966734060182e-05,1.4865966734060182e-05
3HACD200_rm,0.008941086924383222,0.008941086924954185,0.008926220958482034,0.00892622095840414,1.4865965901188216e-05,1.486596655004592e-05,1.4865965901188216e-05,1.486596655004592e-05,1.486596655004592e-05
ECOAR220_rm,0.008941086924383224,0.008941086909681543,0.008926220958482032,0.008926220958444388,1.4865965901191686e-05,1.486595123715434e-05,1.4865965901191686e-05,1.486595123715434e-05,1.4865965901191686e-05
ECOAR200_rm,0.008941086924383222,0.008941086922555332,0.008926220958482032,0.008926220958192694,1.4865965901189951e-05,1.486596436263768e-05,1.4865965901189951e-05,1.486596436263768e-05,1.4865965901189951e-05
3OACR220_rm,0.008941086924383222,0.008941086923313428,0.008926220958482032,0.008926220958444388,1.4865965901189951e-05,1.4865964869039891e-05,1.4865965901189951e-05,1.4865964869039891e-05,1.4865965901189951e-05
CHTNS_c,0.008897914004286637,0.00889791400428647,0.00888311982016807,0.00888311982016807,1.4794184118566145e-05,1.4794184118399611e-05,1.4794184118566145e-05,1.4794184118399611e-05,1.4794184118566145e-05
ACOADS182_rm,0.007654422548688231,0.007654422548543837,0.0076416958650574384,0.007641695865050858,1.272668363079283e-05,1.2726683492979458e-05,1.272668363079283e-05,1.2726683492979458e-05,1.272668363079283e-05
ECOAR240_rm,0.007313845516331343,0.007313845518033756,0.007301685095683175,0.007301685095682395,1.2160420648167983e-05,1.2160422351361125e-05,1.2160420648167983e-05,1.2160422351361125e-05,1.2160422351361125e-05
3OACE240_rm,0.007313845516331342,0.007313845516796672,0.007301685095683173,0.0073016850950427484,1.216042064816885e-05,1.2160421753923227e-05,1.216042064816885e-05,1.2160421753923227e-05,1.2160421753923227e-05
3HACD240_rm,0.007313845516331342,0.007313845516611245,0.0073016850956831745,0.007301685095528035,1.2160420648167115e-05,1.216042108321061e-05,1.2160420648167115e-05,1.216042108321061e-05,1.216042108321061e-05
3OACR240_rm,0.007313845516331342,0.007313845516649014,0.007301685095683174,0.007301685095682393,1.2160420648167983e-05,1.2160420966620712e-05,1.2160420648167983e-05,1.2160420966620712e-05,1.2160420966620712e-05
GPIA1_c,0.006386694030961414,0.00638669403096144,0.0063760751457533245,0.00637607514575325,1.0618885208089554e-05,1.0618885208190168e-05,1.0618885208089554e-05,1.0618885208190168e-05,1.0618885208190168e-05
GPIA6_r,0.006386694030961415,0.006386694030961488,0.006376075145753323,0.006376075145753539,1.0618885208092156e-05,1.0618885207949041e-05,1.0618885208092156e-05,1.0618885207949041e-05,1.0618885208092156e-05
GPIA4_r,0.006386694030961415,0.006386694030961488,0.006376075145753323,0.00637607514575354,1.0618885208092156e-05,1.0618885207948174e-05,1.0618885208092156e-05,1.0618885207948174e-05,1.0618885208092156e-05
