id	name	uniprot	MW (g/mmol)	type	conc (g/gDW)	vtrans (mmol/gDW/h)	c_avg
RT16843	RT16843	A0A2T0A4H7	13.573239999999998	truedata_enz	0.000155376	4.349947396494869e-06	0.000332
RT16845	RT16845	A0A0K3CLI3	62.805600000000005	truedata_enz	6.318e-06	3.822652757078987e-08	1.35e-05
RT16849	RT16849	A0A0K3CI29	85.77813000000002	truedata_enz	8.8452e-07	3.918453340029678e-09	1.89e-06
RT16853	RT16853	A0A0K3CK42	12.16593	truedata_enz	2.7612000000000003e-06	8.624544116232792e-08	5.9e-06
RT16857	RT16857	A0A2T0A4L1	66.89492	truedata_enz	0.000312624	1.7758765538549116e-06	0.000668
RT16858	RT16858	A0A0K3CKU7	108.31076	truedata_enz	0.00014086800000000002	4.94224581195811e-07	0.000301
SWS2	SWS2	A0A2T0AHL2	21.87919	truedata_ribo	1.01088e-05	1.7557066783550945e-07	2.16e-05
YML6	YML6	A0A0K3C9C1	37.451429999999995	truedata_enz	7.3944e-05	7.502709509356519e-07	0.000158
rt0004	MEU1	A0A2T0AH34	39.21996	truedata_enz	0.000271908	2.6345014120361166e-06	0.000581
rt0008	ATH1	A0A2T0AH21	102.74880999999998	truedata_enz	3.43044e-06	1.2686932335274738e-08	7.33e-06
rt0017	ADO1	A0A0K3CAI2	37.259310000000006	truedata_enz	0.0004446	4.534383486972786e-06	0.00095
rt0027	IMD4,IMD2	A0A2T0AH42	57.39276	truedata_enz	0.000510588	3.3806257095842747e-06	0.001091
rt0031	DUT1	A0A2T0AH32	26.89979	truedata_enz	0.000199368	2.816372915922392e-06	0.000426
rt0045	rt0045	A0A2T0AH75	64.04132000000001	truedata_enz	4.2681600000000005e-07	2.5325848998740186e-09	9.120000000000001e-07
rt0063	rt0063	A0A2T0AH77	26.644910000000003	truedata_enz	3.41172e-05	4.865670779146935e-07	7.29e-05
rt0066	HEM25	A0A2T0AH89	38.68195	truedata_enz	1.18872e-05	1.1677632590911265e-07	2.54e-05
rt0073	CHS1,CHS2	A0A2T0AH87	102.61857	truedata_enz	2.0966400000000002e-06	7.76392810774892e-09	4.48e-06
rt0075	ECM31	A0A0K3C5U5	45.854870000000005	truedata_enz	3.45852e-05	2.866080745622002e-07	7.39e-05
rt0078	NB5M	A0A2T0AH93	10.83305	truedata_enz	3.9218400000000004e-05	1.3756967797619323e-06	8.38e-05
rt0084	HNT2	A0A0K3C6E3	23.54107999999999	truedata_enz	4.7736e-06	7.705542821314913e-08	1.02e-05
rt0088	rt0088	A0A2T0AHA5	45.425270000000005	truedata_enz	8.3772e-05	7.00785267759553e-07	0.000179
rt0089	rt0089	A0A0K3C6E6	42.48170999999999	truedata_enz	7.8624e-06	7.032937233458822e-08	1.68e-05
rt0092	DOG2,GPP2	A0A2T0AHC5	37.92865999999999	truedata_enz	1.1700000000000001e-05	1.172200652488119e-07	2.5e-05
rt0136	rt0136	A0A2T0AHG1	50.13798	truedata_enz	1.6239600000000003e-05	1.2308130483118788e-07	3.47e-05
rt0144	rt0144	A0A0K3C723	228.29293	truedata_enz	8.6112e-05	1.4333584487263798e-07	0.000184
rt0150	SKN1	A0A2T0AHJ7	52.96475000000001	truedata_enz	1.64268e-06	1.1785544159086938e-08	3.51e-06
rt0172	BNA3	A0A2T0AHK5	48.51927	truedata_enz	0.00011700000000000001	9.163369523078152e-07	0.00025
rt0180	CIT2	A0A0K3C642	54.69788	truedata_enz	4.7736000000000005e-05	3.3163405967470777e-07	0.000102
rt0201	PUT2	A0A0K3C438	60.85907	truedata_enz	0.00013104	8.182050760880834e-07	0.00028
rt0207_c	HTS1	A0A2T0AHM0	64.74777	truedata_enz	0.00016614	9.750636971744355e-07	0.000355
rt0207_m	HTS1	A0A2T0AHM0	64.74777	truedata_enz	0.00016614	9.750636971744355e-07	0.000355
rt0212	NTH1,NTH2	A0A2T0AHP3	75.99614000000001	truedata_enz	5.7564000000000007e-05	2.878346189688055e-07	0.000123
rt0217	crtI	A0A0K3C669	62.31634	truedata_enz	5.9436e-06	3.6243591969618244e-08	1.27e-05
rt0221	crtYB	A0A2T0AHN0	67.99560000000001	truedata_enz	9.406800000000001e-06	5.25708134055733e-08	2.01e-05
rt0234	BNA1	A0A0K3C6S6	21.84755	truedata_enz	2.68632e-05	4.6723847754096e-07	5.74e-05
rt0239	PMI40	A0A2T0AHQ8	46.93464	truedata_enz	0.000239616	1.9400187153880375e-06	0.000512
rt0245	rt0245	A0A0K3C691	52.23982000000001	truedata_enz	3.1917600000000003e-06	2.3217323490012023e-08	6.82e-06
rt0250	rt0250	A0A2T0AHU6	43.29568999999999	truedata_enz	1.521e-06	1.33495966919571e-08	3.25e-06
rt0265	URK1	A0A0K3C6A2	61.39184999999999	truedata_enz	1.9422e-05	1.2021726010863008e-07	4.15e-05
rt0267	rt0267	A0A0K3C7F1	33.77942	truedata_enz	6.084000000000001e-07	6.844167247395012e-09	1.3e-06
rt0271	ACC1,HFA1	A0A0K3C6V6	247.96999000000005	truedata_enz	0.001539252	2.3588167261691623e-06	0.003289
rt0283	THR1	A0A0K3CB67	40.29665	truedata_enz	6.1308e-05	5.781383812302015e-07	0.000131
rt0302	FAS1	A0A2T0AHX4	138.63304	truedata_enz	0.000679068	1.8613588795282857e-06	0.001451
rt0303	ERG24	A0A0K3CB80	52.96714	truedata_enz	1.5912e-05	1.1415681496112494e-07	3.4e-05
rt0309	HEM1	A0A0K3CB84	69.95305000000002	truedata_enz	3.32748e-05	1.807558641117149e-07	7.11e-05
rt0310	ERG10	A0A2T0AI07	47.9863	truedata_enz	0.0007478640000000001	5.9222803175072886e-06	0.001598
rt0324	UGA2	A0A2T0AI08	53.19297000000001	truedata_enz	0.00010389600000000001	7.422123637766418e-07	0.000222
rt0331	NUKM	A0A2T0AHZ3	44.89326999999999	truedata_enz	7.956e-05	6.73437243488835e-07	0.00017
rt0334	ERG8	A0A0K3C7I9	53.31168	truedata_enz	3.0045600000000002e-05	2.1416184971098266e-07	6.42e-05
rt0339	HIS3	A0A0K3C6F9	22.817579999999996	truedata_enz	2.9203200000000002e-05	4.863450024060397e-07	6.24e-05
rt0341	MET14	A0A061AW89	23.224970000000003	truedata_enz	0.00011466	1.8760325632282838e-06	0.000245
rt0344	VPS34	A0A0K3C710	101.00149	truedata_enz	3.07476e-06	1.156823330032062e-08	6.57e-06
rt0353	COX11	A0A0K3CBD9	31.04552	truedata_enz	5.4288000000000004e-06	6.644900777954437e-08	1.16e-05
rt0357	BNA5	A0A0K3C7K7	59.213060000000006	truedata_enz	1.15596e-05	7.418376959407267e-08	2.47e-05
rt0376	MET5	A0A2T0AI44	152.81615999999997	truedata_enz	0.001150812	2.8616643684804023e-06	0.002459
rt0390	ERG12	A0A2T0AI95	44.033060000000006	truedata_enz	0.0002574	2.221330972682798e-06	0.00055
rt0398	AVT6	A0A0K3C6J5	53.226119999999995	truedata_enz	3.4538400000000004e-07	2.4658179104544916e-09	7.380000000000001e-07
rt0400	PMT1	A0A2T0AIA8	100.32231000000002	truedata_enz	3.13092e-05	1.1859272379194617e-07	6.69e-05
rt0409	FAS2,FAS1	A0A0K3C4G6	321.03739	truedata_enz	0.0016871400000000002	1.9970047725593586e-06	0.003605
rt0413	ERG3	A0A0K3CBI5	47.19926000000001	truedata_enz	3.3696000000000004e-05	2.712856091387873e-07	7.2e-05
rt0422_c	GRX3,GRX4	A0A0K3CBJ8	28.809130000000003	truedata_enz	0.00013712400000000002	1.8087016164667243e-06	0.000293
rt0422_m	GRX3,GRX4	A0A0K3CBJ8	28.809130000000003	truedata_enz	0.00013712400000000002	1.8087016164667243e-06	0.000293
rt0434_c	CYC7	A0A061AQ74	11.89416	truedata_enz	0.00013384800000000002	4.276236405092921e-06	0.000286
rt0434_m	CYC7	A0A061AQ74	11.89416	truedata_enz	0.00013384800000000002	4.276236405092921e-06	0.000286
rt0451	AGX1	A0A2T0AIB1	39.40747999999999	truedata_enz	0.000377208	3.637356156749938e-06	0.000806
rt0467	ERG26	A0A2T0AIC1	49.274089999999994	truedata_enz	0.000122148	9.420009583129798e-07	0.000261
rt0477	rt0477	A0A0K3CBP2	51.14518999999999	truedata_enz	0.00014976000000000003	1.112691144563155e-06	0.00032
rt0499	PFK4	A0A2T0AIH5	94.49848999999998	truedata_enz	0.00011138400000000002	4.479004902618023e-07	0.000238
rt0510	CAB2	A0A0K3C7W7	42.95428	truedata_enz	5.0544e-05	4.4714333472706337e-07	0.000108
rt0517	POTm 	A0A2T0AIH1	42.10430000000001	truedata_enz	8.424e-05	7.6028339148258e-07	0.00018
rt0521	PIC2	A0A2T0AIH6	40.57001	truedata_enz	0.001716624	1.607880106512175e-05	0.003668
rt0532	COQ1	A0A0K3C4P3	55.37802	truedata_enz	3.5006400000000004e-05	2.4021140517483297e-07	7.48e-05
rt0540	rt0540	A0A2T0AIQ8	221.23081999999997	truedata_enz	9.6876e-05	1.6640032342690772e-07	0.000207
rt0544	SEC59	A0A0K3C7Z9	108.13675	truedata_enz	1.6660800000000001e-06	5.854720065102752e-09	3.56e-06
rt0548	LEU5	A0A0K3C4Q8	43.84440000000001	truedata_enz	2.53188e-06	2.1943837753510136e-08	5.41e-06
rt0553	TRX3,TRX1	A0A2T0AIM8	11.926819999999998	truedata_enz	0.000652392	2.0785838974680596e-05	0.001394
rt0563	GPI11	A0A0K3C735	37.59323	truedata_enz	8.0028e-06	8.089392691184025e-08	1.71e-05
rt0564_e	MNS1	A0A2T0AIP5	65.87912999999999	truedata_enz	4.4413200000000004e-05	2.561815251658606e-07	9.49e-05
rt0564_g	MNS1	A0A2T0AIP5	65.87912999999999	truedata_enz	4.4413200000000004e-05	2.561815251658606e-07	9.49e-05
rt0568_c	AAT2	A0A2T0AIM9	47.19712000000001	truedata_enz	0.00017456400000000002	1.405473893322304e-06	0.000373
rt0568_x	AAT2	A0A2T0AIM9	47.19712000000001	truedata_enz	0.00017456400000000002	1.405473893322304e-06	0.000373
rt0594	DIP5	A0A2T0AIS6	62.14363	truedata_enz	1.59588e-05	9.758593117267209e-08	3.41e-05
rt0595	LCAD	A0A0K3C7M8	59.05717000000001	truedata_enz	1.02492e-05	6.594789421843274e-08	2.19e-05
rt0601	GAL10	A0A0K3C7N3	41.73757999999999	truedata_enz	0.0010778040000000001	9.812871757298822e-06	0.002303
rt0602_c	YND1	A0A0K3C765	100.13633	truedata_enz	8.9856e-06	3.409879311534585e-08	1.92e-05
rt0602_g	YND1	A0A0K3C765	100.13633	truedata_enz	8.9856e-06	3.409879311534585e-08	1.92e-05
rt0604	NDE1	A0A0K3C847	66.04001999999998	truedata_enz	0.000377676	2.17318044422155e-06	0.000807
rt0607	rt0607	A0A2T0AIQ9	59.20757000000001	truedata_enz	6.8796e-05	4.4153948557591523e-07	0.000147
rt0620	rt0620	A0A2T0AIY3	28.768209999999996	truedata_enz	4.329e-05	5.718186845827392e-07	9.25e-05
rt0632	ATG15	A0A2T0AIW0	44.4532	truedata_enz	1.5490800000000002e-06	1.3242025321011761e-08	3.31e-06
rt0641	VPS15	A0A2T0AIV1	186.6435	truedata_enz	1.0104120000000002e-05	2.057165451783749e-08	2.159e-05
rt0643	OAC1	A0A2T0AIW5	38.26743	truedata_enz	4.03884e-05	4.01061477083776e-07	8.63e-05
rt0669	ENO1	A0A2T0AIZ8	51.31692	truedata_enz	0.002759796	2.043619297494861e-05	0.005897
rt0671	ALG9	A0A0K3C8B8	78.51169	truedata_enz	5.1012000000000006e-05	2.4690030236261634e-07	0.000109
rt0682	GUD1	A0A0K3C7E3	60.35586000000001	truedata_enz	1.1606400000000001e-05	7.307379929637321e-08	2.48e-05
rt0697	POTx3	A0A0K3C8E1	44.77504	truedata_enz	5.335200000000001e-05	4.527915552950931e-07	0.000114
rt0711	QRI1	A0A0K3C7I8	54.00912000000001	truedata_enz	0.00018954	1.3335747740381622e-06	0.000405
rt0712	ATP20	A0A0K3C563	18.307689999999997	truedata_enz	0.00029016000000000003	6.022649498653299e-06	0.00062
rt0716	HIS7	A0A0K3C7J2	67.25016	truedata_enz	0.00026769600000000005	1.5126280740447313e-06	0.000572
rt0717	SER33,SER3	A0A0K3C567	52.20908999999999	truedata_enz	0.000572832	4.169315343362622e-06	0.001224
rt0720	CPT1	A0A2T0AJ87	49.31751	truedata_enz	1.4976e-05	1.1539268710038281e-07	3.2e-05
rt0745	rt0745	A0A2T0AJ47	61.88336	truedata_enz	7.3944e-07	4.5405937880554635e-09	1.58e-06
rt0757	DCD1	A0A0K3C7M0	99.69795	truedata_enz	2.16684e-05	8.258938122599312e-08	4.63e-05
rt0767	IMA1,IMA2	A0A2T0AJ65	68.04213	truedata_enz	0.000277056	1.547295477081626e-06	0.000592
rt0769	MAL11	A0A2T0AJ96	62.138569999999994	truedata_enz	4.0528800000000005e-07	2.478483814481087e-09	8.66e-07
rt0797	COX4	A0A0K3CCH2	16.701539999999998	truedata_enz	0.00017503200000000001	3.98239683286691e-06	0.000374
rt0799	DED81	A0A2T0AJC8	65.84908	truedata_enz	0.00027846	1.6069290565638882e-06	0.000595
rt0808	ILV5	A0A0K3C8D1	43.58544000000001	truedata_enz	0.0019071	1.6627066286356173e-05	0.004075
rt0812	rt0812	A0A2T0AJF0	54.58497	truedata_enz	9.032400000000002e-06	6.288016646340561e-08	1.93e-05
rt0830	CYT1	A0A0K3CCJ2	34.820609999999995	truedata_enz	0.000521352	5.68955454829769e-06	0.001114
rt0842	VMA5	A0A2T0AJH5	47.7172	truedata_enz	6.786e-05	5.404089091564467e-07	0.000145
rt0848_c	rt0848	A0A2T0AJG4	35.53875	truedata_enz	3.4632e-05	3.7030452674897124e-07	7.4e-05
rt0848_m	rt0848	A0A2T0AJG4	35.53875	truedata_enz	3.4632e-05	3.7030452674897124e-07	7.4e-05
rt0852	ADE1	A0A0K3C8G2	35.92847	truedata_enz	0.000300456	3.1777941003332457e-06	0.000642
rt0854	GLY1	A0A0K3C5G1	47.56448	truedata_enz	1.48356e-05	1.1852390691541251e-07	3.17e-05
rt0872	ERG7	A0A2T0AJK8	71.76062999999999	truedata_enz	2.9858400000000005e-05	1.5811165537426304e-07	6.38e-05
rt0873	SEC53	A0A0K3C8W8	29.77634	truedata_enz	0.000481572	6.145730469224895e-06	0.001029
rt0876	MET13	A0A2T0AJK7	68.34742	truedata_enz	0.000345852	1.9228781422912527e-06	0.000739
rt0882	GRX5	A0A0K3C7V0	17.926379999999998	truedata_enz	4.53024e-05	9.603116747497264e-07	9.68e-05
rt0894	TRP5	A0A0K3C7V9	76.55451000000001	truedata_enz	0.000291096	1.4449374700458536e-06	0.000622
rt0899	BNA4	A0A0K3C8J6	60.54399999999999	truedata_enz	1.4414400000000002e-05	9.047093023255816e-08	3.08e-05
rt0910	RIB4	A0A0K3C7X4	22.62016	truedata_enz	5.8032e-05	9.748896559529201e-07	0.000124
rt0915_c	QNS1	A0A2T0AJL8	81.84058000000002	truedata_enz	3.8890800000000004e-05	1.8057672611802115e-07	8.31e-05
rt0915_n	QNS1	A0A2T0AJL8	81.84058000000002	truedata_enz	3.8890800000000004e-05	1.8057672611802115e-07	8.31e-05
rt0930_c	FMN1	A0A0K3CK48	26.92558	truedata_enz	0.00011185200000000001	1.5785643243339607e-06	0.000239
rt0930_m	FMN1	A0A0K3CK48	26.92558	truedata_enz	0.00011185200000000001	1.5785643243339607e-06	0.000239
rt0932	TPI1	A0A2T0A1U1	28.48503	truedata_enz	0.000663156	8.846726859687352e-06	0.001417
rt0947	rt0947	A0A0K3CK59	77.86113	truedata_enz	4.9608000000000003e-05	2.421110507900412e-07	0.000106
rt0958	DUR1,2	A0A2T0A1U7	134.66895000000002	truedata_enz	3.57552e-06	1.0089167547530442e-08	7.64e-06
rt0963	CRC1	A0A061AF90	32.328900000000004	truedata_enz	0.000175968	2.068361125803847e-06	0.000376
rt0986	CTT1	A0A2T0A1Z3	84.98065	truedata_enz	2.07792e-06	9.291639920381877e-09	4.44e-06
rt0996	FET3	A0A2T0A206	69.7381	truedata_enz	0.000373464	2.034989768863792e-06	0.000798
rt1009	ARG5,6	A0A0K3CIA0	100.48261	truedata_enz	0.0009729720000000001	3.6795357923127202e-06	0.002079
rt1057	LCB2	A0A0K3CLU2	82.74973000000001	truedata_enz	5.8500000000000006e-05	2.686413599174281e-07	0.000125
rt1060	DNF1,DRS2	A0A2T0A256	192.60196	truedata_enz	2.8080000000000002e-05	5.540130536573979e-08	6e-05
rt1067	GAD1	A0A2T0A260	64.01495	truedata_enz	2.2744800000000003e-06	1.3501571117371803e-08	4.86e-06
rt1089	MLS1,DAL7	A0A2T0A281	61.6214	truedata_enz	4.4413200000000004e-05	2.7388238501559524e-07	9.49e-05
rt1127	LYS2	A0A0K3CL97	165.51246000000003	truedata_enz	0.00036504	8.380952104753925e-07	0.00078
rt1131	CYS3	A0A2T0A2E2	52.52641000000002	truedata_enz	1.71288e-05	1.2391754928615906e-07	3.66e-05
rt1145	PAA1	A0A0K3CM13	39.11709	truedata_enz	5.0076e-05	4.86459498904443e-07	0.000107
rt1147	SER33	A0A0K3CLB6	41.99164999999999	truedata_enz	8.377200000000002e-06	7.580878579431866e-08	1.79e-05
rt1153	CST26	A0A0K3CLC0	52.30865	truedata_enz	2.9530800000000007e-07	2.1452864870341716e-09	6.310000000000001e-07
rt1163	rt1163	A0A2T0A2G4	70.83061000000001	truedata_enz	3.28068e-06	1.7600559983882676e-08	7.01e-06
rt1168	rt1168	A0A2T0A2F8	63.23505	truedata_enz	7.1136e-05	4.2747938050179453e-07	0.000152
rt1169	rt1169	A0A2T0A2F7	83.92891999999998	truedata_enz	0.00014133600000000002	6.39918635912389e-07	0.000302
rt1203	rt1203	A0A2T0A2K4	60.00139	truedata_enz	1.6754400000000001e-06	1.06108741814148e-08	3.58e-06
rt1206	HMG2	A0A2T0A2L5	141.91217	truedata_enz	5.5224e-05	1.4787399840337865e-07	0.000118
rt1221	PGI1	A0A2T0A2N0	62.09406	truedata_enz	0.000954252	5.839781776227872e-06	0.002039
rt1228	GSY1	A0A2T0A2L6	85.75571000000001	truedata_enz	0.000176436	7.818217585744436e-07	0.000377
rt1254	VMA4	A0A0K3CKU5	25.507859999999994	truedata_enz	5.0076e-05	7.460006445072226e-07	0.000107
rt1267	ALT1,ALT2	A0A2T0A2V7	56.49916	truedata_enz	0.000195624	1.3157208000968508e-06	0.000418
rt1269	PXA1	A0A0K3CLL2	88.61909	truedata_enz	4.4179200000000006e-05	1.8944107866600753e-07	9.44e-05
rt1276	YJL068C	A0A0K3CIW3	32.957589999999996	truedata_enz	7.02e-05	8.094038429387587e-07	0.00015
rt1296	SCS7	A0A0K3CMC0	43.93037	truedata_enz	7.254000000000001e-07	6.274747970481468e-09	1.55e-06
rt1299	SHM2	A0A0K3CKY5	52.27449000000001	truedata_enz	0.001568736	1.1403644110157743e-05	0.003352
rt1320	TRR1	A0A2T0A2V4	44.13343	truedata_enz	0.000310284	2.6716237555068805e-06	0.000663
rt1321	rt1321	A0A2T0A2X4	58.57431	truedata_enz	0.00047876400000000007	3.105974615834144e-06	0.001023
rt1332	POX1	A0A0K3CME7	81.67236	truedata_enz	2.69568e-05	1.2542289704864655e-07	5.76e-05
rt1336	ARO7	A0A2T0A0R8	32.7898	truedata_enz	9.1728e-05	1.0630330163648452e-06	0.000196
rt1337	MAS1	A0A0K3CR23	51.40019999999999	truedata_enz	0.0008709480000000001	6.438890121050115e-06	0.001861
rt1340	rt1340	A0A0K3CL24	53.40022	truedata_enz	1.64268e-05	1.1689434987346494e-07	3.51e-05
rt1343	CHS2	A0A2T0A0R3	112.45827	truedata_enz	4.2307200000000006e-06	1.4295734764548666e-08	9.04e-06
rt1358	rt1358	A0A0K3CJ29	126.87327	truedata_enz	0.003072888	9.203652116793395e-06	0.006566
rt1360	YJU3	A0A0K3CR43	39.805789999999995	truedata_enz	3.6316800000000004e-05	3.4669288060857486e-07	7.76e-05
rt1362	OLE1	A0A191UMV5	61.28423	truedata_enz	7.066800000000001e-05	4.3818515791093406e-07	0.000151
rt1363	OAR2	A0A2T0A0T4	32.0788	truedata_enz	6.926400000000001e-07	8.20489544496677e-09	1.48e-06
rt1374	THR4	A0A2T0A0U2	66.58458	truedata_enz	0.000427284	2.4385213513399047e-06	0.000913
rt1378	TGL5	A0A2T0A0X1	92.01360999999996	truedata_enz	3.14028e-06	1.2968803202048052e-08	6.71e-06
rt1384	rt1384	A0A2T0A0V1	54.11896	truedata_enz	6.1308e-07	4.304783388298667e-09	1.31e-06
rt1388	rt1388	A0A2T0A0Y1	86.26498000000001	truedata_enz	1.97496e-05	8.699762058717222e-08	4.22e-05
rt1395	KCS1	A0A2T0A0U8	155.11396000000002	truedata_enz	1.9281600000000002e-05	4.7236290015418336e-08	4.12e-05
rt1397	GCD11	A0A061B552	54.96744	truedata_enz	0.000329004	2.274465028751566e-06	0.000703
rt1406	rt1406	A0A0K3CLY8	36.35586000000001	truedata_enz	0.00086112	9.000628784465557e-06	0.00184
rt1414_gm	PIK1	A0A2T0A0X7	136.99110000000002	truedata_enz	3.219840000000001e-05	8.931523288739196e-08	6.88e-05
rt1414_n	PIK1	A0A2T0A0X7	136.99110000000002	truedata_enz	3.219840000000001e-05	8.931523288739196e-08	6.88e-05
rt1432	ILV6	A0A0K3CMP7	38.748549999999994	truedata_enz	0.000358488	3.5156267782923494e-06	0.000766
rt1437	GDA1	A0A2T0A104	47.47530999999999	truedata_enz	2.2932e-05	1.8355140808980505e-07	4.9e-05
rt1454	rt1454	A0A2T0A116	37.86081000000001	truedata_enz	7.441200000000001e-06	7.468556536429093e-08	1.59e-05
rt1457	MET6	A0A2T0A131	86.83417000000001	truedata_enz	0.00661518	2.89490692431332e-05	0.014135
rt1470	ECM38	A0A2T0A164	69.94453	truedata_enz	1.9983600000000003e-05	1.0856843272804893e-07	4.27e-05
rt1487	YNL247W	A0A0K3CMW0	87.26594999999999	truedata_enz	0.000147888	6.439790089949173e-07	0.000316
rt1488	GDH2	A0A0K3CRL7	117.38395999999996	truedata_enz	0.000142272	4.605685478663356e-07	0.000304
rt1518_c	CIR1	A0A0K3CLK9	28.25555	truedata_enz	0.000182052	2.448360056696826e-06	0.000389
rt1518_m	CIR1	A0A0K3CLK9	28.25555	truedata_enz	0.000182052	2.448360056696826e-06	0.000389
rt1519	GPI12	A0A0K3CJH4	29.9611	truedata_enz	7.113600000000001e-06	9.022258862324815e-08	1.52e-05
rt1520	HIS1	A0A2T0A1B0	32.97965	truedata_enz	0.000307008	3.537425048476864e-06	0.000656
rt1532	TRP4	A0A0K3CRP9	42.03019	truedata_enz	1.3665600000000002e-05	1.235523322640226e-07	2.92e-05
rt1542	GPM1	A0A2T0A1D2	23.40615	truedata_enz	0.0011213280000000002	1.820481540108049e-05	0.002396
rt1544_e	FAT1	A0A2T0A1A8	71.25289	truedata_enz	2.29788e-05	1.2254862925559934e-07	4.91e-05
rt1544_l	FAT1	A0A2T0A1A8	71.25289	truedata_enz	2.29788e-05	1.2254862925559934e-07	4.91e-05
rt1544_rm	FAT1	A0A2T0A1A8	71.25289	truedata_enz	2.29788e-05	1.2254862925559934e-07	4.91e-05
rt1561	GSH2	A0A2T0A1D6	59.06156999999998	truedata_enz	5.8032e-05	3.7337578394885216e-07	0.000124
rt1567	rt1567	A0A2T0A1E4	55.680769999999995	truedata_enz	7.9092e-06	5.3977270788460726e-08	1.69e-05
rt1572	ATP17	A0A2T0A1G2	9.9166	truedata_enz	0.00028267200000000003	1.0831873827723212e-05	0.000604
rt1577	ALG11	A0A0K3CMH0	62.56477	truedata_enz	1.5256800000000001e-06	9.26653130827461e-09	3.26e-06
rt1591	PGM2,PGM1	A0A2T0A1G6	61.24962999999999	truedata_enz	0.0009177480000000001	5.693817905512248e-06	0.001961
rt1611	TSC10	A0A2T0A1I6	37.50565999999999	truedata_enz	5.5692e-06	5.642604342917843e-08	1.19e-05
rt1613	CWH41	A0A0K3CJP7	91.22083999999998	truedata_enz	4.6800000000000006e-05	1.9495545096931804e-07	0.0001
rt1622_c	ARD1	A0A2T0A1L0	43.65615	truedata_enz	9.032400000000002e-06	7.862150006356495e-08	1.93e-05
rt1622_m	ARD1	A0A2T0A1L0	43.65615	truedata_enz	9.032400000000002e-06	7.862150006356495e-08	1.93e-05
rt1627	SDT1	A0A2T0A1K4	31.46804	truedata_enz	1.2355200000000002e-05	1.4919823414486575e-07	2.64e-05
rt1632	ZWF1	A0A2T0A1L8	49.21139999999998	truedata_enz	0.000703404	5.431536595179168e-06	0.001503
rt1639	KGD1	A0A2T0A1L1	115.3399	truedata_enz	0.000801684	2.641236207071447e-06	0.001713
rt1642	NUML	A0A0K3CML2	19.089260000000003	truedata_enz	0.000202176	4.0246127927431446e-06	0.000432
rt1644	rt1644	A0A0K3CJS0	47.323229999999995	truedata_enz	6.7392e-06	5.411498750190974e-08	1.44e-05
rt1648	rt1648	A0A0K3CLV8	63.33363000000001	truedata_enz	0.00015163200000000001	9.097877383626992e-07	0.000324
rt1672	LPD1	A0A2T0A1Q7	52.99979999999999	truedata_enz	0.0009472320000000001	6.7915003452843235e-06	0.002024
rt1675	ASP3-4,ASP3-1	A0A2T0A1P0	41.59515000000001	truedata_enz	5.1012000000000006e-05	4.660293327467264e-07	0.000109
rt1701_c	AIM45	A0A0K3CS23	36.29763	truedata_enz	0.000277524	2.9053996087347854e-06	0.000593
rt1701_m	AIM45	A0A0K3CS23	36.29763	truedata_enz	0.000277524	2.9053996087347854e-06	0.000593
rt1711	YDR341C	A0A0K3CJX9	71.5905	truedata_enz	0.00047361600000000005	2.5139380225029858e-06	0.001012
rt1727	ALG2	A0A2S9ZZR1	65.67182000000001	truedata_enz	1.68012e-05	9.721758891408825e-08	3.59e-05
rt1736	rt1736	A0A2S9ZZQ5	62.26396	truedata_enz	3.9920400000000005e-05	2.4363615805997567e-07	8.53e-05
rt1745	ERG2	A0A2S9ZZR9	25.132340000000003	truedata_enz	4.03416e-05	6.099634176523156e-07	8.62e-05
rt1768	INO1	A0A0K3CS79	64.5299	truedata_enz	0.00120276	7.082744588167656e-06	0.00257
rt1772	rt1772	A0A2S9ZZV5	28.81406	truedata_enz	0.000110916	1.4627608882608004e-06	0.000237
rt1776	CDC60	A0A0K3CMW6	126.32378	truedata_enz	0.001007136	3.029609151974395e-06	0.002152
rt1779	rt1779	A0A2S9ZZW1	58.53396	truedata_enz	1.7082e-05	1.1089562366872155e-07	3.65e-05
rt1784_c	rt1784	A0A2S9ZZX2	54.245659999999994	truedata_enz	1.18872e-05	8.327184147081999e-08	2.54e-05
rt1784_x	rt1784	A0A2S9ZZX2	54.245659999999994	truedata_enz	1.18872e-05	8.327184147081999e-08	2.54e-05
rt1788	DGK1	A0A2S9ZZV6	32.675259999999994	truedata_enz	2.6067600000000003e-06	3.031555984558349e-08	5.57e-06
rt1802	ROT2	A0A0K3CMZ7	169.42869	truedata_enz	8.236800000000001e-05	1.8473754356478826e-07	0.000176
rt1805	TAL1	A0A2S9ZZX8	37.07674000000001	truedata_enz	0.0027406080000000003	2.8088527740033236e-05	0.005856
rt1814_c	YEF1	A0A0K3CSB8	115.99835	truedata_enz	1.4929200000000003e-05	4.890669565558476e-08	3.19e-05
rt1814_m	YEF1	A0A0K3CSB8	115.99835	truedata_enz	1.4929200000000003e-05	4.890669565558476e-08	3.19e-05
